Id,Original Principal Amount,Cancelled Amount,Due to the banque,Credit Status
3194,10200000.0,1169136.61,8293443.92,Disbursed
3195,90000000.0,0.0,78974438.4,Disbursed
3196,370192.2,4288.8,336712.71,Disbursed
3197,39629807.8,0.0,0.0,Repaid
3198,28000000.0,8056902.32,17578085.44,Disbursed
3199,50000000.0,0.0,45911946.24,Disbursed
3200,30000000.0,26797.52,0.0,Repaid
3201,12000000.0,12000000.0,0.0,Cancelled
3202,21500000.0,6035764.12,0.0,Repaid
3203,28800000.0,571177.89,24934364.77,Disbursed
3204,105000000.0,0.0,95913749.76,Disbursed
3205,20200000.0,1913130.71,13884081.9,Disbursed
3206,40000000.0,8416860.12,0.0,Repaid
3207,20900000.0,149609.79,0.0,Repaid
3208,80300000.0,24126776.64,47068517.51,Disbursed
3209,133000000.0,141354.97,120193098.4,Disbursed
3210,20000000.0,301591.75,19153370.6,Disbursed
3211,18800000.0,4334553.92,13350122.69,Disbursed
3212,55000000.0,0.0,50449754.88,Disbursed
3213,50000000.0,5635771.61,39512856.59,Disbursed
3214,1600000.0,0.0,0.0,Repaid
3215,30000000.0,398742.98,27391739.67,Disbursed
3216,14700000.0,195948.55,10807286.78,Disbursed
3217,6500000.0,761574.07,5420073.22,Disbursed
3218,39700000.0,0.0,36569399.04,Disbursed
3219,142400000.0,13351396.69,114569303.7,Disbursed
3220,600.0,0.0,0.0,Repaid
3221,24200000.0,15212.01,22541415.22,Disbursed
3222,30000000.0,0.0,0.0,Repaid
3223,34000000.0,0.0,0.0,Repaid
3224,8300000.0,970387.7,0.0,Repaid
3225,15000000.0,203071.21,13180944.16,Disbursed
3226,19500000.0,9813612.8,8615794.24,Disbursed
3227,48000000.0,0.0,46178876.16,Disbursed
3228,1400000.0,2095.18,1302021.93,Disbursed
3229,6320000.0,84227.52,6060341.43,Disbursed
3230,12000000.0,527632.43,11100916.58,Disbursed
3231,10000000.0,0.0,9609477.12,Disbursed
3232,2000000.0,56382.32,1945539.07,Disbursed
3233,30000000.0,0.0,26466715.2,Disbursed
3234,100000000.0,9951420.25,83415170.46,Disbursed
3235,6958998.15,751098.93,5983030.68,Disbursed
3236,7941001.85,0.0,0.0,Repaid
3237,150000000.0,2419600.14,136430865.5,Disbursed
3238,30000000.0,0.0,29294791.68,Disbursed
3239,85000000.0,0.0,75476736.0,Disbursed
3240,45000000.0,133625.71,0.0,Repaid
3241,725364.33,725364.33,0.0,Cancelled
3242,23074635.67,0.0,0.0,Repaid
3243,20000000.0,158409.01,0.0,Repaid
3244,52300000.0,2347146.59,46262912.76,Disbursed
3245,16000000.0,3373.9,15513958.76,Disbursed
3246,14300000.0,371056.41,5370210.31,Disbursed
3247,0.0,0.0,0.0,Repaid
3248,12800000.0,6915647.49,0.0,Repaid
3249,9000000.0,388802.5,8113324.44,Disbursed
3250,796785.71,3.577,773650.26,Disbursed
3251,4403214.29,0.0,0.0,Repaid
3252,164800000.0,52629859.26,105625049.8,Disbursed
3253,18000000.0,302294.92,0.0,Repaid
3254,125000000.0,9369997.62,108145671.7,Disbursed
3255,125000000.0,0.0,0.0,Repaid
3256,3900000.0,0.0,0.0,Repaid
3257,2600000.0,0.0,0.0,Repaid
3258,1500000.0,0.0,0.0,Repaid
3259,1100000.0,0.0,0.0,Repaid
3260,11153074.14,479.121,10375014.79,Disbursed
3261,23846925.86,0.0,0.0,Repaid
3262,50000000.0,0.0,0.0,Repaid
3263,1674698.53,170710.07,1472066.36,Disbursed
3264,15425301.47,0.0,0.0,Repaid
3265,11100000.0,325559.12,0.0,Repaid
3266,10500000.0,54579.4,0.0,Repaid
3267,16700000.0,480013.3,16127613.17,Disbursed
3268,11095390.95,551274.21,10443206.81,Disbursed
3269,30204609.05,0.0,0.0,Repaid
3270,50000000.0,0.0,0.0,Repaid
3271,20900000.0,33404.47,19369358.01,Disbursed
3272,24300000.0,5710239.57,18073284.2,Disbursed
3273,70000000.0,0.0,53846208.0,Disbursed
3274,7000000.0,0.0,5177520.0,Disbursed
3275,10000000.0,124248.4,9271932.2,Disbursed
3276,60000000.0,0.0,56201020.8,Disbursed
3277,5000000.0,390817.93,4327374.42,Disbursed
3278,5000000.0,36.896,4659661.96,Disbursed
3279,60000000.0,0.0,57635385.6,Disbursed
3280,5000000.0,29863.16,4795879.64,Disbursed
3281,20274339.4,2407959.3,17317774.71,Disbursed
3282,29725660.6,0.0,0.0,Repaid
3283,2000000.0,595035.64,1374031.38,Disbursed
3284,14894304.35,666980.78,13815629.61,Disbursed
3285,15105695.65,0.0,0.0,Repaid
3286,45000000.0,0.0,43030944.0,Disbursed
3287,50000000.0,16176593.11,0.0,Repaid
3288,26200000.0,21104325.31,0.0,Repaid
3289,1146618.15,516698.27,610336.44,Disbursed
3290,19753381.85,0.0,0.0,Repaid
3291,22800000.0,5094053.03,16607171.67,Disbursed
3292,9958767.34,0.0,9891119.73,Disbursed
3293,60041232.66,0.0,0.0,Repaid
3294,35000000.0,200072.4,0.0,Repaid
3295,235000000.0,47721508.5,181266728.7,Disbursed
3296,0.0,0.0,0.0,Repaid
3297,21500000.0,771935.57,20929339.49,Disbursed
3298,80000000.0,0.0,79514434.56,Disbursed
3299,24700000.0,4529173.73,19511710.72,Disbursed
3300,285000000.0,297277.69,258697949.1,Disbursed
3301,73000000.0,13632417.99,59626457.65,Disbursed
3302,5000000.0,0.0,4824681.6,Disbursed
3303,15000000.0,581436.22,13913009.04,Disbursed
3304,5000000.0,0.0,4563888.0,Disbursed
3305,11350000.0,5159668.33,6180675.58,Disbursed
3306,30300000.0,6436186.95,24438474.09,Disbursed
3307,16816310.03,0.0,16898436.94,Disbursed
3308,58183689.97,0.0,0.0,Repaid
3309,15000000.0,55899.55,14420122.39,Disbursed
3310,23500000.0,4342476.47,18917674.64,Disbursed
3311,79770000.0,9694444.61,70404962.54,Disbursed
3312,11700000.0,0.0,4070431.71,Disbursed
3313,4000000.0,0.0,4295424.0,Disbursed
3314,0.0,0.0,0.0,Repaid
3315,11500000.0,114618.09,513657.31,Disbursed
3316,0.0,0.0,0.0,Repaid
3317,152000000.0,27051377.46,121600911.5,Disbursed
3318,59400000.0,75707.14,57747710.94,Disbursed
3319,70300000.0,2177662.35,68004156.18,Disbursed
3320,25000000.0,0.0,24704824.32,Disbursed
3321,5000000.0,6879.39,5044776.44,Disbursed
3322,2020566.87,256426.51,1751199.5,Disbursed
3323,5979433.13,0.0,0.0,Repaid
3324,52940000.0,7942710.48,43860560.54,Disbursed
3325,33601969.56,3565674.48,29847443.97,Disbursed
3326,166398030.4,0.0,0.0,Repaid
3327,20000000.0,0.0,19037932.8,Disbursed
3328,5000000.0,320.31,5618975.06,Disbursed
3329,70000000.0,0.0,0.0,Repaid
3330,10000000.0,0.0,9854929.92,Disbursed
3331,18300000.0,4650.13,19112857.26,Disbursed
3332,15000000.0,0.0,14213251.2,Disbursed
3333,7869148.44,1676814.64,6157681.9,Disbursed
3334,9430851.56,0.0,0.0,Repaid
3335,28000000.0,7835.82,0.0,Repaid
3336,30000000.0,11.44,29764220.16,Disbursed
3337,17000000.0,0.0,16274671.2,Disbursed
3338,10000000.0,378.78,9658594.51,Disbursed
3339,35000000.0,0.0,34019758.08,Disbursed
3340,5000000.0,17595.27,4807707.77,Disbursed
3341,83521481.1,14453.8,82782379.07,Disbursed
3342,225678518.9,0.0,0.0,Repaid
3343,53000000.0,0.0,55783751.04,Disbursed
3344,199000000.0,53165771.88,144158677.1,Disbursed
3345,14500000.0,2895.56,14154818.52,Disbursed
3346,1750000.0,91571.87,1504691.41,Disbursed
3347,1926001.36,45966.64,1872179.18,Disbursed
3348,19873998.64,0.0,0.0,Repaid
3349,10000000.0,5982.27,10097419.06,Disbursed
3350,10250000.0,5697849.12,4496612.62,Disbursed
3351,19723027.19,3512.6,19594454.99,Disbursed
3352,16276972.81,0.0,0.0,Repaid
3353,4490000.0,710.98,4497981.8,Disbursed
3354,30960000.0,80583.41,30565022.06,Disbursed
3355,24696157.88,121952.25,24649502.17,Disbursed
3356,50303842.12,0.0,0.0,Repaid
3357,8400000.0,122843.28,1159244.02,Disbursed
3358,0.0,0.0,0.0,Repaid
3359,13690000.0,343198.62,13444160.35,Disbursed
3360,30000000.0,23358392.4,0.0,Repaid
3361,16515493.34,4138612.37,12400945.99,Disbursed
3362,48484506.66,0.0,0.0,Repaid
3363,34700000.0,81487.79,35006618.51,Disbursed
3364,100000000.0,0.0,97648027.2,Disbursed
3365,80000000.0,0.0,0.0,Repaid
3366,250000000.0,0.0,244120068.0,Disbursed
3367,17496692.03,275894.55,17317014.09,Disbursed
3368,30703307.97,0.0,0.0,Repaid
3369,197513.64,28470.38,169417.22,Disbursed
3370,33802486.36,0.0,0.0,Repaid
3371,39000000.0,9668261.84,28659743.94,Disbursed
3372,6715241.14,134399.51,6688862.4,Disbursed
3373,11284758.86,0.0,0.0,Repaid
3374,5494150.18,707051.58,4840282.85,Disbursed
3375,18505849.82,0.0,0.0,Repaid
3376,70000000.0,0.0,0.0,Repaid
3377,1400000.0,0.0,0.0,Repaid
3378,25000000.0,330717.36,0.0,Repaid
3379,57000000.0,72347.07,56862059.57,Disbursed
3380,5000000.0,104668.39,4945981.9,Disbursed
3381,27600000.0,0.0,0.0,Repaid
3382,10000000.0,0.0,11198784.0,Disbursed
3383,10000000.0,5815.99,10425676.91,Disbursed
3384,327735.35,0.0,0.0,Repaid
3385,15900000.0,0.0,15216156.0,Disbursed
3386,3000000.0,883045.13,2165052.09,Disbursed
3387,14980000.0,2026877.58,12696239.02,Disbursed
3388,35000000.0,435610.71,34465950.58,Disbursed
3389,22096472.16,21276132.59,831913.12,Disbursed
3390,5503527.84,0.0,0.0,Repaid
3391,39074900.54,7510110.64,31910564.61,Disbursed
3392,23725099.46,0.0,0.0,Repaid
3393,10000000.0,0.0,10239984.0,Disbursed
3394,17000000.0,5394079.14,11744650.26,Disbursed
3395,17000000.0,63.382,17331610.52,Disbursed
3396,100000000.0,0.0,0.0,Repaid
3397,5000000.0,2328.26,4964278.42,Disbursed
3398,25000000.0,89464.55,24390574.52,Disbursed
3399,60000000.0,56399833.99,4142206.97,Disbursed
3400,16700000.0,16513.75,0.0,Repaid
3401,2000000.0,2000000.0,0.0,Cancelled
3402,22819162.24,0.0,0.0,Repaid
3403,85000000.0,0.0,79733808.0,Disbursed
3404,90000000.0,4143489.13,85377981.64,Disbursed
3405,12090122.29,6611937.74,5619741.6,Disbursed
3406,87909877.71,0.0,0.0,Repaid
3407,28400000.0,130771.08,25776045.71,Disbursed
3408,53300000.0,0.0,49070356.88,Disbursing
3409,0.0,0.0,0.0,Repaid
3410,8800000.0,6798787.17,2302515.48,Disbursed
3411,5000000.0,9246.18,5178676.55,Disbursed
3412,5270000.0,0.0,5522688.0,Disbursed
3413,62500000.0,60415948.31,2368413.21,Disbursed
3414,3000895.29,576306.61,2496734.01,Disbursed
3415,20999104.71,0.0,0.0,Repaid
3416,2486717.22,0.0,2549653.97,Disbursed
3417,44913282.78,0.0,0.0,Repaid
3418,600.0,33953.25,561732.63,Disbursed
3419,600.0,33953.25,561732.63,Disbursed
3420,600.0,32864.57,562816.48,Disbursed
3421,600.0,33955.29,561730.29,Disbursed
3422,63000000.0,0.0,62015184.0,Disbursed
3423,9300000.0,122.44,0.0,Repaid
3424,19475616.54,132041.08,19584974.96,Disbursed
3425,40524383.46,0.0,0.0,Repaid
3426,60000000.0,0.0,54735974.4,Disbursed
3427,50000000.0,0.0,0.0,Repaid
3428,30000000.0,1186.84,29504960.3,Disbursed
3429,7319495.91,813095.25,6595910.77,Disbursed
3430,67680504.09,0.0,0.0,Repaid
3431,20000000.0,557711.18,18331821.59,Disbursed
3432,4000000.0,212442.76,0.0,Repaid
3433,66850000.0,5207183.86,63147089.42,Disbursed
3434,180000000.0,11723980.66,42562041.59,Disbursed
3435,25600000.0,0.0,0.0,Repaid
3436,21200000.0,0.0,0.0,Repaid
3437,5000000.0,5000000.0,0.0,Terminated
3438,12000000.0,0.0,0.0,Repaid
3439,0.0,0.0,0.0,Repaid
3440,250000000.0,25218663.42,230271244.4,Disbursed
3441,51991011.24,0.0,53238712.32,Disbursed
3442,13100000.0,0.0,0.0,Repaid
3443,11000000.0,0.0,0.0,Repaid
3444,7800000.0,0.0,0.0,Repaid
3445,5510000.0,0.0,5854049.28,Disbursed
3446,3310000.0,0.0,3437873.28,Disbursed
3447,128008988.8,0.0,0.0,Repaid
3448,241900000.0,10251033.31,230607275.8,Disbursed
3449,12000000.0,6103713.28,1382868.45,Disbursed
3450,0.0,0.0,0.0,Repaid
3451,6800000.0,67666.44,6971366.03,Disbursed
3452,50000000.0,0.0,49934304.0,Disbursed
3453,20000000.0,2888080.74,12223113.76,Disbursed
3454,5713114.01,2549789.19,3217645.8,Disbursed
3455,14286885.99,0.0,0.0,Repaid
3456,20000000.0,2023700.56,12840556.42,Disbursed
3457,10000000.0,240192.96,6924683.71,Disbursed
3458,4860000.0,81431.73,0.0,Repaid
3459,5000000.0,250701.47,0.0,Repaid
3460,5000000.0,5000000.0,0.0,Terminated
3461,29000000.0,0.0,28994112.0,Disbursed
3462,22667741.18,962154.65,22271816.27,Disbursed
3463,27832258.82,0.0,0.0,Repaid
3464,12370000.0,28661.7,0.0,Repaid
3465,1000000.0,13749.47,992899.37,Disbursed
3466,50000000.0,20398081.97,0.0,Repaid
3467,45000000.0,0.0,0.0,Repaid
3468,22500000.0,0.0,0.0,Repaid
3469,4100000.0,223458.64,0.0,Repaid
3470,40000000.0,3071508.85,37857205.01,Disbursed
3471,9000000.0,201538.2,9178334.2,Disbursed
3472,50000000.0,0.0,51222931.2,Disbursed
3473,20000000.0,0.0,19789632.0,Disbursed
3474,6700000.0,0.0,6903360.0,Disbursed
3475,5000000.0,565495.68,4653176.49,Disbursed
3476,2000000.0,2000000.0,0.0,Cancelled
3477,32400000.0,10425314.6,22661247.13,Disbursed
3478,42740000.0,17137146.86,26300966.07,Disbursed
3479,83300000.0,7238278.95,78289454.01,Disbursed
3480,25000000.0,12251.42,24598108.62,Disbursed
3481,2687232.61,542075.84,2236132.17,Disbursed
3482,17312767.39,0.0,0.0,Repaid
3483,2300000.0,264111.07,2138729.01,Disbursed
3484,9173949.97,4598529.21,4706576.74,Disbursed
3485,9426050.03,0.0,0.0,Repaid
3486,27800000.0,434367.81,28133356.67,Disbursed
3487,54000000.0,3858143.41,52050303.09,Disbursed
3488,5000000.0,2113547.68,0.0,Repaid
3489,64000000.0,40124409.87,0.0,Repaid
3490,8000000.0,128272.84,7924789.38,Disbursed
3491,1221688.86,686298.38,555524.52,Disbursed
3492,64778311.14,0.0,0.0,Repaid
3493,3829448.98,189851.07,3793787.83,Disbursed
3494,11270551.02,0.0,0.0,Repaid
3495,186556.46,186556.46,0.0,Cancelled
3496,4813443.54,0.0,0.0,Repaid
3497,9000000.0,62187.59,0.0,Repaid
3498,29535697.24,5037114.51,25631108.79,Disbursed
3499,70464302.76,0.0,0.0,Repaid
3500,15000000.0,0.0,0.0,Repaid
3501,45000000.0,249664.51,0.0,Repaid
3502,40000000.0,0.0,0.0,Repaid
3503,1780000.0,0.0,0.0,Repaid
3504,200000000.0,0.0,203817868.8,Disbursed
3505,36500000.0,0.0,35839944.0,Disbursed
3506,90000000.0,0.0,0.0,Repaid
3507,2000000.0,33.15,0.0,Repaid
3508,11300000.0,85940.89,101040.43,Disbursed
3509,134000000.0,39342808.79,93825949.86,Disbursed
3510,2500000.0,884822.93,1561029.93,Disbursed
3511,3000000.0,0.0,2953104.0,Disbursed
3512,194100000.0,0.0,192923983.2,Disbursed
3513,65000000.0,0.0,62015184.0,Disbursed
3514,2700000.0,87726.05,2701311.98,Disbursed
3515,21402790.64,32026.48,21023036.25,Disbursed
3516,18597209.36,0.0,0.0,Repaid
3517,4400000.0,11187.78,4345713.34,Disbursed
3518,15000000.0,9601.68,14966882.99,Disbursed
3519,50000000.0,0.0,0.0,Repaid
3520,200000000.0,0.0,0.0,Repaid
3521,901213.75,30769.31,864124.32,Disbursed
3522,8098786.25,0.0,0.0,Repaid
3523,716941.76,1044.61,711120.46,Disbursed
3524,4483058.24,0.0,0.0,Repaid
3525,29000000.0,13935991.3,15228310.65,Disbursed
3526,177000000.0,90116127.33,88604116.73,Disbursed
3527,9000000.0,0.0,8974368.0,Disbursed
3528,5000000.0,4383.08,5104016.89,Disbursed
3529,30000000.0,0.0,27084182.4,Disbursed
3530,10000000.0,0.0,9938920.8,Disbursed
3531,170000000.0,0.0,0.0,Repaid
3532,2800000.0,0.0,0.0,Repaid
3533,50000000.0,0.0,49698055.68,Disbursed
3534,40000000.0,0.0,36577788.69,Disbursed
3535,15000000.0,0.0,14631288.0,Disbursed
3536,16102818.72,2482407.79,13602528.95,Disbursed
3537,13897181.28,0.0,0.0,Repaid
3538,46179251.42,3158488.19,43224519.17,Disbursed
3539,24820748.58,0.0,0.0,Repaid
3540,5610000.0,884989.39,4338729.21,Disbursed
3541,22000000.0,75886.21,6429882.63,Disbursed
3542,0.0,0.0,0.0,Repaid
3543,93750000.0,0.0,0.0,Effective
3544,21000000.0,0.0,20422440.0,Disbursed
3545,6422436.39,63897.22,6331978.89,Disbursed
3546,4000000.0,107504.61,4030694.55,Disbursed
3547,8577563.61,0.0,0.0,Repaid
3548,138600000.0,2910267.25,136567073.1,Disbursed
3549,25000000.0,4205848.84,20160731.37,Disbursed
3550,50000000.0,0.0,49977258.24,Disbursed
3551,25000000.0,66945.34,24921723.51,Disbursed
3552,10000000.0,46.56,11634412.44,Disbursed
3553,15000000.0,14090.68,0.0,Repaid
3554,18100000.0,332.25,0.0,Repaid
3555,45310000.0,944550.64,44151232.15,Disbursed
3556,75000000.0,0.0,0.0,Repaid
3557,15300000.0,0.0,0.0,Repaid
3558,70587678.88,6141771.8,64276645.7,Disbursed
3559,19412321.12,0.0,0.0,Repaid
3560,20307673.47,3110239.75,17348598.11,Disbursed
3561,3000000.0,0.0,0.0,Signed
3562,19692326.53,0.0,0.0,Repaid
3563,12500000.0,0.0,12564115.2,Disbursed
3564,2000000.0,0.0,2094019.2,Disbursed
3565,1364459.42,485.37,1398955.13,Disbursed
3566,3535540.58,0.0,0.0,Repaid
3567,15900000.0,19048.89,15014073.01,Disbursed
3568,20100000.0,24409.36,18991836.67,Disbursed
3569,16139212.28,159487.3,15894388.17,Disbursed
3570,23860787.72,0.0,0.0,Repaid
3571,15000000.0,175672.12,15145975.87,Disbursed
3572,21000000.0,0.0,20940192.0,Disbursed
3573,14400000.0,0.0,14378931.84,Disbursed
3574,50000000.0,0.0,48564355.45,Disbursing
3575,5000000.0,3480054.67,0.0,Repaid
3576,18000000.0,1035766.41,7969029.79,Disbursed
3577,0.0,0.0,0.0,Repaid
3578,30000000.0,0.0,30851882.88,Disbursed
3579,101800000.0,4483481.98,97153748.81,Disbursed
3580,977378.87,925823.87,52859.84,Disbursed
3581,13322621.13,0.0,0.0,Repaid
3582,30000000.0,0.0,30991484.16,Disbursed
3583,50000000.0,0.0,46574668.8,Disbursed
3584,10000000.0,86433.36,10128670.09,Disbursed
3585,5922343.43,593.442,5484686.11,Disbursed
3586,16457656.57,0.0,0.0,Repaid
3587,14346317.91,626.79,14873635.62,Disbursed
3588,12000000.0,340738.68,11924159.74,Disbursed
3589,11653682.09,0.0,0.0,Repaid
3590,17500000.0,53319.39,17588168.16,Disbursed
3591,4375116.5,5697.61,4563438.67,Disbursed
3592,10624883.5,0.0,0.0,Repaid
3593,7500000.0,218560.34,4795779.54,Disbursed
3594,50000000.0,0.0,50239202.4,Disbursed
3595,25000000.0,1598815.14,24043918.2,Disbursed
3596,100000000.0,3369616.67,91250221.35,Disbursed
3597,80500000.0,10194403.74,73217747.65,Disbursed
3598,35000000.0,4748621.46,27941389.17,Disbursed
3599,50000000.0,836111.7,45795852.88,Disbursed
3600,5000000.0,6096.54,5158961.56,Disbursed
3601,5000000.0,172200.49,5042170.64,Disbursed
3602,5000000.0,165265.35,4859534.29,Disbursed
3603,6695765.29,426842.49,6527851.67,Disbursed
3604,5000000.0,710452.81,4474745.82,Disbursed
3605,9704234.71,0.0,0.0,Repaid
3606,100000000.0,56942.34,0.0,Repaid
3607,20100000.0,0.0,0.0,Repaid
3608,30400000.0,0.0,0.0,Repaid
3609,11986846.43,27741.79,12308039.28,Disbursed
3610,15413153.57,0.0,0.0,Repaid
3611,5000000.0,142271.78,3170835.97,Disbursed
3612,20000000.0,0.0,18604555.2,Disbursed
3613,50000000.0,0.0,46701230.4,Disbursed
3614,6030000.0,174766.1,6099996.88,Disbursed
3615,16100000.0,33667.48,16577815.13,Disbursed
3616,4000000.0,8397.34,4439492.41,Disbursed
3617,14800000.0,0.0,15356140.8,Disbursed
3618,5000000.0,62045.84,5549603.77,Disbursed
3619,12000000.0,705284.64,11694280.93,Disbursed
3620,13000000.0,13000000.0,0.0,Cancelled
3621,178200000.0,47981461.94,0.0,Repaid
3622,1800000.0,0.0,0.0,Repaid
3623,1200000.0,0.0,0.0,Repaid
3624,49000000.0,0.0,0.0,Repaid
3625,32000000.0,1777550.78,31457759.03,Disbursed
3626,50000000.0,106869.84,50131823.03,Disbursed
3627,45000000.0,0.0,46856939.52,Disbursed
3628,24000000.0,0.0,24709426.56,Disbursed
3629,30000000.0,0.0,28096675.2,Disbursed
3630,3236438.2,328061.39,3009294.26,Disbursed
3631,22263561.8,0.0,0.0,Repaid
3632,35485537.15,2278453.24,34083311.32,Disbursed
3633,52514462.85,0.0,0.0,Repaid
3634,30000000.0,51205.45,19549082.12,Disbursed
3635,2991078.85,4496.97,3085296.85,Disbursed
3636,2008921.15,0.0,0.0,Repaid
3637,1737360.29,1332161.91,419010.91,Disbursed
3638,9062639.71,0.0,0.0,Repaid
3639,13358165.42,317817.93,13619393.08,Disbursed
3640,16641834.58,0.0,0.0,Repaid
3641,20000000.0,28203.8,20631857.55,Disbursed
3642,3100000.0,209414.8,3124108.53,Disbursed
3643,5000000.0,126350.65,4426845.06,Disbursed
3644,191000000.0,339767.91,194066893.1,Disbursed
3645,50000000.0,0.0,50946796.8,Disbursed
3646,25000000.0,1448307.33,0.0,Repaid
3647,19044477.49,3915173.74,15708534.25,Disbursed
3648,12955522.51,0.0,0.0,Repaid
3649,5000000.0,0.0,0.0,Approved
3650,22244775.98,10369.93,23241266.01,Disbursed
3651,9755224.02,0.0,0.0,Repaid
3652,61026600.56,161333.07,62761860.33,Disbursed
3653,15000000.0,0.0,15647616.0,Disbursed
3654,13973399.44,0.0,0.0,Repaid
3655,90000000.0,1039.64,91813632.28,Disbursed
3656,6700000.0,55820.88,6997979.95,Disbursed
3657,8300000.0,180862.89,0.0,Repaid
3658,3069318.3,1311999.55,2048859.34,Disbursed
3659,930681.7,0.0,0.0,Repaid
3660,2000000.0,1135856.37,820262.94,Disbursed
3661,12000000.0,4988764.04,7259280.37,Disbursed
3662,12000000.0,14503.13,12409503.73,Disbursed
3663,75000000.0,75000000.0,0.0,Cancelled
3664,100000000.0,0.0,93402460.8,Disbursed
3665,40000000.0,0.0,40300281.6,Disbursed
3666,5000000.0,0.0,5445984.0,Disbursed
3667,36000000.0,0.0,36664512.0,Disbursed
3668,12000000.0,0.0,12117314.4,Disbursed
3669,72000000.0,0.0,73451750.4,Disbursed
3670,15000000.0,0.0,15325459.2,Disbursed
3671,26600000.0,0.0,27199238.4,Disbursed
3672,11100000.0,1482095.47,9673604.21,Disbursed
3673,50000000.0,0.0,51913267.2,Disbursed
3674,13400000.0,13980.71,13654402.68,Disbursed
3675,16500000.0,36066.38,16807387.75,Disbursed
3676,60000000.0,0.0,61163769.6,Disbursed
3677,25000000.0,0.0,24990163.2,Disbursed
3678,55826161.16,6717.75,57557012.41,Disbursed
3679,35153838.84,0.0,0.0,Repaid
3680,10000000.0,10193.39,10200817.35,Disbursed
3681,4000000.0,91437.95,3991129.33,Disbursed
3682,1170161.47,350122.95,879597.65,Disbursed
3683,3829838.53,0.0,0.0,Repaid
3684,5000000.0,0.0,4541637.95,Disbursed
3685,10580067.81,56353.26,10993335.03,Disbursed
3686,27519932.19,0.0,0.0,Repaid
3687,5000000.0,167099.21,4737583.55,Disbursed
3688,2500000.0,494068.22,2016230.42,Disbursed
3689,5000000.0,3280471.84,137377.44,Disbursed
3690,0.0,0.0,0.0,Repaid
3691,28000000.0,11810272.21,16810666.51,Disbursed
3692,1500000.0,0.0,1633795.2,Disbursed
3693,928794.79,594248.48,354124.04,Disbursed
3694,1071205.21,0.0,0.0,Repaid
3695,13229368.64,5125004.27,8568195.27,Disbursed
3696,14270631.36,0.0,0.0,Repaid
3697,5000000.0,4376.59,4950748.91,Disbursed
3698,9256836.18,61510.95,9714858.44,Disbursed
3699,43243163.82,0.0,0.0,Repaid
3700,12400384.06,0.0,13090992.4,Disbursed
3701,12599615.94,0.0,0.0,Repaid
3702,5000000.0,2266.74,5219643.7,Disbursed
3703,5000000.0,943732.47,4350876.88,Disbursed
3704,46900000.0,4286.8,48687254.35,Disbursed
